Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
352,15.9,0.558,0.258,21.1,1.5,2.1,3.6,0.12,-0.5,0.9,0.4,0.8
353,22.8,0.771,0.571,12.7,0.2,0,0.3,0.197,2.8,-1.4,1.4,0.1
354,15.6,0.506,0.302,19.1,1.3,2.9,4.2,0.116,-0.4,0.8,0.4,1
355,7.8,0.444,0.091,14.2,-0.4,0.9,0.5,0.029,-2.4,0.4,-2,0
356,14.9,0.571,0.057,24.3,0.1,0,0.2,0.113,3.1,-1.3,1.8,0.1
357,14.5,0.527,0.251,20.7,0.4,1,1.3,0.088,-0.1,-0.4,-0.5,0.3
358,15.9,0.539,0.2,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3
359,16.3,0.567,0.233,20.6,3.8,1.7,5.5,0.121,2,-0.4,1.6,2
360,14.6,0.568,0.15,13.1,4.4,1.7,6.1,0.137,2.3,0.2,2.5,2.4
361,26,0.596,0.274,23.7,12.9,3.2,16.1,0.27,6.4,1.6,8,7.2
362,7.7,0.443,0.209,17,-0.7,0.2,-0.5,-0.033,-5,-2,-6.9,-0.9
362,2.9,0.317,0.286,19,0,0,0,-0.039,-8.7,-1.9,-10.6,0
362,7.8,0.448,0.207,16.9,-0.6,0.2,-0.5,-0.033,-4.9,-2,-6.8,-0.9
363,13.8,0.456,0.302,18.3,0,2.3,2.3,0.044,-1.5,0.3,-1.2,0.5
364,16.6,0.502,0.393,23.1,0.9,0.2,1.2,0.069,0.3,-2.3,-2,0
365,7,0.467,0.366,13.6,-1.2,1.3,0.1,0.006,-5.5,0.1,-5.4,-1
365,7.4,0.461,0.403,12.9,-0.8,1.2,0.3,0.017,-5,0.3,-4.6,-0.7
365,4.7,0.494,0.195,17.7,-0.4,0.2,-0.2,-0.059,-8.6,-1.1,-9.7,-0.3
366,15.2,0.58,0.32,19.9,3.2,2.3,5.5,0.138,1.2,0.3,1.5,1.7
367,18,0.57,0.648,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9
368,13.4,0.536,0.181,12,0.9,1.7,2.6,0.103,-1.5,1,-0.6,0.4
368,13.1,0.55,0.195,11.2,0.8,1.4,2.1,0.102,-1.7,1,-0.7,0.3
368,15,0.488,0.136,16.3,0.1,0.3,0.4,0.107,-0.8,0.8,0.1,0.1
369,9.9,0.55,0.215,13.8,2.1,0.8,2.9,0.078,-1.1,-1,-2.1,0
369,7.1,0.452,0.222,13.4,0.2,0.4,0.6,0.051,-2.9,-1,-3.9,-0.3
369,11.1,0.592,0.212,13.9,1.9,0.4,2.3,0.089,-0.3,-0.9,-1.3,0.2
370,11.6,0.523,0.202,15.1,1,1.8,2.7,0.092,-1.1,0.6,-0.5,0.6
371,13.8,0.552,0.493,17.5,0.3,0.3,0.6,0.122,-1.7,0.7,-1,0.1
371,34.9,0.765,0.4,38.3,0,0,0,0.138,4,8.9,12.9,0
371,13,0.535,0.5,16.6,0.3,0.2,0.6,0.121,-1.9,0.3,-1.6,0
372,11.8,0.453,0.282,17.3,0,0.7,0.8,0.06,-2.2,1,-1.2,0.1
373,12,0.451,0.175,22.5,0,0.2,0.3,0.041,-0.3,-1.1,-1.4,0
373,17.1,0.542,0.202,25.1,0.3,0.2,0.5,0.123,3.7,-0.8,3,0.2
373,7.7,0.3,0.176,20.6,-0.2,0.1,-0.1,-0.051,-4.6,-1.3,-5.9,-0.1
373,-1.6,0.214,0,15,-0.1,0,-0.1,-0.14,-9.5,-2.3,-11.8,-0.1
374,10.2,0.455,0.202,13.4,0.2,0.6,0.7,0.036,-3.5,0.9,-2.6,-0.1
375,12.2,0.557,0.18,11.6,1.3,1,2.3,0.092,-1.4,1.3,0,0.6
375,12.7,0.583,0.161,12.7,0.7,0.5,1.2,0.075,-1,1,0.1,0.4
375,11.4,0.496,0.224,9.6,0.6,0.5,1.1,0.127,-2.1,1.9,-0.2,0.2
376,12,0.504,0.162,15,1.3,1.2,2.5,0.086,-0.4,-0.2,-0.6,0.5
376,10.6,0.484,0.164,15.4,0.4,0.6,1,0.073,-0.9,-0.8,-1.6,0.1
376,16.9,0.616,0.102,14.5,0.5,0.2,0.7,0.165,2.6,1.4,4,0.3
376,11.8,0.486,0.181,14.7,0.4,0.4,0.9,0.072,-1,-0.1,-1.2,0.1
377,3.3,0.45,0.25,20.9,0,0,0,-0.057,-11.8,-3.2,-15,-0.1
378,-7.5,0.258,0.667,15.5,-0.1,0,-0.1,-0.276,-9.6,-5.6,-15.1,0
379,7.2,0.298,0.343,15.1,-0.2,0.2,0,-0.004,-4.6,-1.1,-5.7,-0.1
379,6.1,0.289,0.4,13.7,-0.1,0.1,0,-0.008,-4.8,-1.2,-6,-0.1
379,11.4,0.322,0.2,20.8,0,0.1,0,0.012,-3.7,-0.7,-4.4,0
380,19.5,0.538,0.32,24.3,3.4,3.8,7.2,0.149,1.4,-0.1,1.3,1.9
381,16.2,0.622,0.216,21,5.8,0.9,6.7,0.134,2.9,-1.6,1.3,2
382,-3.6,0.312,0.4,20.7,-0.1,0,-0.1,-0.121,-12.1,-3.8,-15.9,-0.1
383,11.7,0.458,0.124,21.3,0,0.4,0.4,0.045,-0.9,-0.4,-1.3,0.1
384,10,0.507,0.119,14.8,0.3,0.3,0.6,0.042,-2.8,-0.5,-3.3,-0.2
385,10.3,0.481,0.254,17.9,0.5,1,1.5,0.046,-2.5,-0.3,-2.8,-0.3
385,10.1,0.472,0.32,16.7,0.4,0.3,0.7,0.046,-2.5,-0.5,-3,-0.2
385,10.6,0.488,0.201,19,0.1,0.7,0.8,0.046,-2.6,-0.1,-2.7,-0.1
386,9.1,0.513,0.239,9,0.5,1.6,2.1,0.079,-2.4,1.7,-0.7,0.4
387,11.7,0.495,0.164,18.6,0.6,1.2,1.8,0.064,-1.5,-0.2,-1.7,0.1
388,8.5,0.471,0.358,14.9,0,0.1,0.1,0.012,-3,-2.3,-5.4,-0.2
388,8.2,0.467,0.667,13.9,0,0,0,0.009,-3.2,-2.2,-5.4,-0.1
388,8.6,0.473,0.186,15.5,0,0.1,0,0.013,-2.9,-2.4,-5.4,-0.1
389,10.6,0.432,0.18,22.5,0,0.2,0.3,0.021,-1.8,-1.2,-3,-0.1
389,10.6,0.433,0.196,22.6,0.1,0.1,0.2,0.024,-1.7,-1.4,-3.1,-0.1
389,10.4,0.429,0.118,22.1,-0.1,0.1,0,0.012,-1.9,-0.8,-2.7,0
390,15.3,0.502,0.408,20.2,0,1.4,1.5,0.089,-2.3,0.3,-2,0
390,11,0.513,0.527,16.6,-0.3,0.8,0.5,0.059,-4.6,1.4,-3.3,-0.1
390,19.3,0.496,0.343,23.6,0.3,0.7,1,0.118,0,-0.7,-0.7,0.1
391,13.5,0.448,0.121,19.5,-0.7,2.3,1.6,0.037,-1.1,0.3,-0.8,0.6
391,15.4,0.422,0.18,18.2,-0.2,1.1,0.9,0.064,-0.5,0.9,0.4,0.4
391,12.4,0.46,0.094,20.3,-0.5,1.2,0.6,0.023,-1.4,-0.1,-1.5,0.2
392,15.9,0.493,0.224,31.7,0,1.2,1.2,0.038,1.6,-2.2,-0.6,0.6
393,11.2,0.519,0.074,18.3,1.3,1,2.4,0.054,-0.1,-1.3,-1.4,0.3
394,15.2,0.452,0.324,20,0.1,0.4,0.5,0.033,-0.3,0.2,-0.1,0.3
395,8.2,0.591,0.087,13.8,0.6,0.7,1.3,0.061,-1.7,-0.6,-2.3,-0.1
396,0.8,0.255,0.204,11.2,-0.7,0.4,-0.3,-0.056,-7.1,-0.3,-7.3,-0.4
397,10.9,0.449,0.268,14.8,0.3,0.6,0.8,0.035,-2.9,-0.6,-3.5,-0.4
398,5.1,0.422,0.083,9.3,0,0.1,0.1,0.017,-4.3,0.9,-3.3,-0.1
399,9.4,0.498,0.272,17.9,-0.5,1.1,0.6,0.025,-4.2,0,-4.2,-0.6
400,15.2,0.507,0.279,17,0.4,1.2,1.6,0.132,-2.4,1.4,-1,0.2
401,15.7,0.516,0.269,27,1.1,1.4,2.5,0.08,-0.1,-1.2,-1.3,0.2
402,16.8,0.515,0.352,22.8,1.7,2.7,4.4,0.126,-0.5,0.2,-0.3,0.7
403,15.1,0.543,0.17,21.4,1.6,1.1,2.7,0.115,0.6,-1.1,-0.5,0.4
404,13.8,0.506,0.233,14.6,0.8,1.7,2.5,0.121,-0.8,1.8,1,0.8
405,12.5,0.535,0.182,21.5,0,1.7,1.7,0.066,-4.1,0.3,-3.8,-0.6
406,11.1,0.49,0.518,18.7,0.4,0.7,1.1,0.044,-1.8,-0.9,-2.7,-0.2
406,8.1,0.442,0.481,18.7,-0.4,0.1,-0.3,-0.025,-3.2,-1.9,-5.1,-0.5
406,14.7,0.547,0.563,18.6,0.8,0.6,1.4,0.125,-0.2,0.3,0.1,0.3
407,11.4,0.497,0.136,17.4,0.1,1.4,1.5,0.047,-1.5,0.7,-0.9,0.4
407,11.9,0.484,0.172,20.1,-0.1,0.3,0.3,0.02,-1.7,-0.3,-2,0
407,11.1,0.508,0.105,15.6,0.1,1.1,1.2,0.065,-1.5,1.4,-0.1,0.4
408,19.5,0.541,0.448,26.3,1.7,0.5,2.2,0.135,3.7,-0.8,2.9,0.9
408,20,0.545,0.438,26.5,0.7,0.2,0.9,0.16,3.4,-0.7,2.7,0.3
408,9.3,0.503,0.458,24.9,0,0,0,0.013,-2.5,-4.1,-6.7,-0.1
408,20.5,0.544,0.453,26.3,0.9,0.2,1.2,0.135,4.8,-0.4,4.4,0.7
409,14.5,0.521,0.273,20.6,0.5,1.5,2.1,0.072,-2.1,-0.7,-2.8,-0.3
410,8.5,0.512,0.117,13.2,0.9,1.2,2,0.056,-2.1,0,-2.1,0
410,9.4,0.526,0.103,14,0.8,0.8,1.6,0.061,-1.6,-0.1,-1.7,0.1
410,5.8,0.461,0.167,11,0,0.4,0.4,0.041,-3.4,0.2,-3.2,-0.1
411,13.1,0.503,0.217,18.6,0.9,1.1,2,0.085,0,-0.1,-0.1,0.5
412,11,0.491,0.266,15.1,0.7,2.2,2.9,0.077,-1.9,1.5,-0.5,0.7
413,10.2,0.605,0.796,9.5,0.5,0.3,0.8,0.108,-3.1,0.5,-2.6,-0.1
414,12.3,0.431,0.155,24.6,-0.9,0.8,-0.1,-0.006,-1.6,-0.9,-2.5,-0.1
414,9,0.378,0.2,16.1,-0.1,0.1,0,0.014,-3.1,-0.1,-3.1,0
414,13,0.439,0.149,26.5,-0.8,0.6,-0.1,-0.01,-1.3,-1.1,-2.4,-0.1
415,13.6,0.538,0.095,19.3,2.2,1.5,3.7,0.085,0.7,0,0.7,1.5
415,11.5,0.487,0.155,23.3,-0.2,0.1,-0.1,-0.008,-0.9,-1.9,-2.8,-0.1
415,14.5,0.565,0.065,17.6,2.4,1.3,3.8,0.124,1.4,0.8,2.2,1.6
416,12,0.497,0.258,19.7,0.5,0.7,1.2,0.032,-2.4,-1.4,-3.8,-0.8
417,14.9,0.467,0.258,24.8,-1.1,3.4,2.3,0.048,-0.6,1.2,0.7,1.6
417,14.3,0.417,0.284,25.3,-1.1,1.3,0.2,0.012,-0.7,2.2,1.5,0.8
417,15.2,0.5,0.242,24.5,-0.1,2.2,2.1,0.071,-0.5,0.7,0.2,0.8
418,5.2,0.488,0.52,30.1,-0.2,0.1,-0.1,-0.094,-7.6,-1.2,-8.8,-0.1
418,-16.6,0.25,0,26.7,-0.3,0,-0.3,-0.477,-18.9,-6.3,-25.2,-0.2
418,22.7,0.603,0.867,32.8,0.1,0.1,0.2,0.214,1.5,2.9,4.4,0.1
419,10.2,0.55,0.148,14.1,1.2,1.2,2.4,0.082,-1.3,-0.1,-1.4,0.2
420,19.5,0.546,0.276,29.1,2.2,1.8,4,0.158,-0.9,-1.1,-1.9,0
421,18.9,0.601,0.396,18.4,2.3,1.7,4,0.189,0.8,1.5,2.3,1.1
422,7.5,0.492,0.216,14.2,0.3,0.2,0.5,0.021,-2.4,-1,-3.3,-0.4
423,8.8,0.419,0.2,21.1,-2.7,1.8,-0.9,-0.026,-4.3,-0.1,-4.5,-1
424,7.8,0.717,0.5,11.5,0,0,0.1,0.05,-5,-0.9,-6,-0.1
425,10.8,0.463,1,16.9,0,0,0,-0.014,-2.2,-1.7,-3.9,0
426,18.6,0.578,0.757,20.5,0.3,0.2,0.5,0.186,-1.3,0.1,-1.1,0
427,20.3,0.595,0.38,23.8,2.6,1,3.6,0.138,1,-0.9,0.1,0.7
427,19.5,0.589,0.408,22.9,1.5,0.7,2.2,0.12,0.3,-0.9,-0.6,0.3
427,22.3,0.605,0.33,25.8,1.1,0.3,1.4,0.181,2.7,-0.8,1.9,0.4
428,15.4,0.528,0.286,23.4,1.9,2.2,4,0.103,0.1,0.2,0.3,1.1
429,17.9,0.503,0.182,23.6,1.9,2.1,4,0.123,1.3,-0.2,1.1,1.2
430,8.2,0.481,0.36,16,-0.1,0.4,0.3,0.034,-4.2,-0.6,-4.9,-0.3
431,20.6,0.566,0.36,25.3,5,2.8,7.7,0.166,2.7,0.3,2.9,2.8
432,10.7,0.5,0.144,20.1,-0.3,0.8,0.5,0.026,-1,-0.6,-1.7,0.1
433,11.4,0.479,0.272,20.8,0.2,0.2,0.4,0.063,-1,-0.4,-1.4,0.1
434,10.9,0.534,0.282,13.9,0.4,1.1,1.5,0.1,-2,2.6,0.6,0.5
435,11.4,0.579,0.108,14.3,2,1.5,3.6,0.104,-0.1,0.6,0.5,1
436,20.6,0.579,0.437,27.8,5,1.1,6.1,0.169,4.1,-0.9,3.2,2.3
436,19.7,0.579,0.412,25.8,3.2,0.7,4,0.162,3.2,-0.8,2.5,1.4
436,22.3,0.579,0.481,32.1,1.8,0.3,2.1,0.185,6,-1.3,4.6,0.9
437,8,0.456,0.224,17,-0.9,0.4,-0.4,-0.014,-3.9,-1.7,-5.6,-1.3
437,6.6,0.402,0.262,15.1,-0.2,0.3,0,0.005,-4,-0.7,-4.7,-0.3
437,8.6,0.478,0.209,17.8,-0.6,0.2,-0.5,-0.022,-3.8,-2.1,-5.9,-1
438,8.2,0.492,0.325,13.2,-0.1,0.2,0.1,0.023,-5.3,-1.7,-7,-0.2
439,31.4,1.064,2,12.3,0.1,0,0.1,0.477,11.2,7.3,18.5,0
440,10.9,0.538,0.164,15.9,1.3,1.3,2.6,0.07,-1.6,-0.3,-1.8,0.1
441,10.2,0.5,0.334,12.7,0.9,1.5,2.4,0.057,-2.6,-0.2,-2.8,-0.4
442,20.8,0.591,0.197,27.6,5.7,3.1,8.8,0.172,4.5,-0.1,4.4,4
443,15.6,0.58,0.508,14,4.7,2.1,6.8,0.148,0.1,-1.4,-1.2,0.4
444,15,0.514,0.162,24.1,0.6,0.7,1.2,0.083,1.6,-0.4,1.2,0.6
444,15.8,0.531,0.167,23.9,0.8,0.6,1.4,0.104,2.5,-0.5,2,0.7
444,8.3,0.379,0.125,25.6,-0.2,0.1,-0.1,-0.077,-5.3,0.4,-4.9,-0.1
445,11.1,0.569,0.176,14.7,1.8,0.9,2.7,0.092,-0.6,-0.8,-1.4,0.2
445,7.8,0.522,0.081,14.2,0.1,0.2,0.2,0.04,-1.3,-1.2,-2.5,0
445,11.8,0.58,0.197,14.8,1.8,0.8,2.5,0.104,-0.4,-0.7,-1.1,0.3
446,12.5,0.541,0.24,13.9,2.2,2.7,4.9,0.098,-0.7,1,0.4,1.4
447,4.3,,,0,0,0,0,0.009,-1.3,-1.8,-3.2,0
448,10.5,0.602,0.059,14.2,0.6,0.6,1.2,0.081,-0.1,-0.1,-0.2,0.3
449,12.8,0.482,0.189,19.5,-0.3,2.8,2.5,0.054,-1.8,0.8,-1,0.6
450,11.6,0.519,0.375,12.3,0,0.2,0.3,0.101,-3.9,2.7,-1.2,0
451,15.4,0.55,0.202,19.6,2,1.6,3.6,0.115,0.3,0.3,0.5,0.9
452,20.6,0.623,0.423,19.1,5.8,2.4,8.2,0.189,1.4,-0.9,0.5,1.3
453,17.7,0.58,0.225,18.1,1.2,0.7,1.9,0.145,0.6,0,0.6,0.4
454,12.6,0.514,0.091,19.8,1.9,0.9,2.8,0.066,0.4,-1.4,-1,0.5
455,17.4,0.534,0.097,26.7,0.6,0.7,1.4,0.096,2.7,-1.2,1.5,0.6
456,13.2,0.475,0.342,17.3,0.1,0.4,0.5,0.085,-2.1,-0.9,-3.1,-0.1
457,21.5,0.548,0.181,26,4.5,2.5,7,0.133,2,-1.2,0.9,1.8
458,21.4,0.534,0.341,34.7,2.1,1.4,3.5,0.086,3.5,-1.4,2.1,2.1
459,10.9,0.46,0.182,22.5,-0.6,1.7,1.1,0.025,-2.5,-0.8,-3.3,-0.7
459,12.2,0.468,0.175,24,-0.3,0.7,0.5,0.029,-2.6,0,-2.6,-0.1
459,10.1,0.455,0.185,21.7,-0.3,1,0.7,0.023,-2.5,-1.2,-3.7,-0.6
460,8,0.497,0.107,15,-0.1,0.6,0.5,0.039,-2.5,0.4,-2,0
461,17.6,0.486,0.288,25.9,1.8,2.6,4.5,0.101,1.7,0.6,2.3,2.3
462,19.9,0.523,0.31,26.1,3.6,4.2,7.8,0.132,2.6,1,3.6,4
463,6.2,0.431,0.441,9,-0.3,0.4,0.1,0.014,-4.5,1.4,-3.1,-0.1
464,14,0.551,0.089,17.8,0.7,0.4,1.1,0.085,-0.6,-0.4,-0.9,0.2
465,15.4,0.581,0.4,18.8,2.2,1.8,4,0.135,0.6,0.8,1.3,1.2
466,2.4,0,0,12.6,0,0,0,-0.11,-3.2,-6.2,-9.4,0
467,8.5,0.451,0.124,17.5,-0.5,0.2,-0.3,-0.02,-3.4,-2.1,-5.5,-0.6
468,5.9,0.445,0.703,18.2,-0.3,0.3,0,0,-4.4,-1.2,-5.6,-0.3
469,16,0.508,0.235,21,1.4,2.8,4.3,0.108,0.3,1.3,1.6,1.7
470,29.1,0.536,0.445,38.4,7.5,3.2,10.6,0.222,6.9,1.2,8.1,5.8
471,26.2,0.619,0.403,21.1,2.8,2.4,5.3,0.221,2.5,1.6,4.1,1.8
472,20,0.547,0.548,23.9,0.3,0.2,0.4,0.2,-0.3,0.7,0.4,0.1
473,13.9,0.517,0.41,22.6,2.1,0,2.1,0.034,-0.4,-2,-2.4,-0.3
474,8.5,0.527,0.053,21.8,-0.1,0.1,0,-0.024,-3,-1.8,-4.9,-0.1
475,15.7,0.504,0.313,22.3,2.3,1.3,3.6,0.083,1.1,-0.9,0.2,1.2
476,12.8,0.54,0.404,18.9,1.7,0.4,2.1,0.069,-0.3,-1.6,-2,0
477,8.7,0.477,0.108,16.4,0,0.1,0.1,0.039,-2.7,-0.2,-2.8,0
477,14.4,0.648,0.154,19.5,0,0,0.1,0.09,3.1,0.6,3.6,0.1
477,5.6,0.382,0.083,14.7,0,0,0,0.012,-5.8,-0.6,-6.4,-0.1
478,19.9,0.564,0.426,27,5.4,1.1,6.6,0.157,3.5,-0.9,2.6,2.3
479,11.8,0.541,0.176,13.3,1.5,2.9,4.3,0.102,-1.4,1.4,0,1
480,15.4,0.512,0.217,25.2,1.6,0.6,2.1,0.052,1.5,-2.3,-0.8,0.6
480,14.4,0.511,0.21,22.7,0.9,-0.2,0.7,0.031,0.8,-3,-2.2,-0.1
480,16.9,0.512,0.225,28.8,0.7,0.7,1.4,0.08,2.5,-1.3,1.1,0.6
481,10.5,0.454,0.103,18.5,0.1,0.1,0.2,0.083,-2,-0.9,-3,0
482,10.5,0.537,0.133,14.9,1.1,0.8,1.9,0.084,-1.4,-0.6,-2,0
482,11.2,0.574,0.138,14.1,1.3,0.7,2,0.102,-0.7,-0.5,-1.2,0.2
482,6.7,0.388,0.117,19.1,-0.2,0.1,-0.1,-0.021,-5.3,-1.4,-6.6,-0.2
483,17.6,0.57,0.781,17.3,0.5,0.3,0.8,0.149,-0.4,-0.1,-0.5,0.1
484,4.6,0.352,0.105,13.3,-0.4,0.2,-0.2,-0.036,-6,0.2,-5.8,-0.2
484,5.4,0.382,0.129,11.3,-0.1,0.2,0.1,0.018,-5.3,0.8,-4.6,-0.1
484,3.5,0.316,0.077,16,-0.3,0.1,-0.2,-0.109,-6.9,-0.6,-7.5,-0.1
485,20.4,0.66,0.309,13.6,4.3,1.8,6.1,0.202,2.1,1.6,3.7,2.1
485,25.7,0.762,0.356,14.9,2.2,0.6,2.9,0.274,4.3,1.2,5.6,1
485,15,0.571,0.19,14.1,0.1,0.1,0.2,0.106,0.1,0.8,1,0.1
485,17.8,0.6,0.29,12.8,2,1.1,3,0.17,1,1.9,2.9,1
486,13.4,0.525,0.221,17.1,0.7,0.8,1.6,0.128,0.3,1.5,1.8,0.6
487,14.9,0.494,0.415,30.5,-0.6,0.9,0.3,0.014,0,-1.2,-1.2,0.2
488,8.5,0.457,0.284,15.8,0.1,0.3,0.3,0.047,-2.5,-0.9,-3.4,-0.1
489,14.2,0.52,0.311,26,1.1,0.1,1.2,0.058,0.8,-2.1,-1.3,0.2
490,15.7,0.507,0.207,21.5,1.6,1.4,3.1,0.061,0,-0.2,-0.1,1.1
490,15,0.491,0.201,21.2,0.8,0.6,1.4,0.043,-0.4,-0.1,-0.5,0.6
490,17.1,0.539,0.217,22,0.8,0.8,1.6,0.095,0.7,-0.3,0.5,0.5
491,14.1,0.53,0.44,15.6,1.6,2.2,3.8,0.123,-2,1.4,-0.6,0.5
492,18.9,0.594,0.3,19.6,4.5,2,6.5,0.179,1,0,0.9,1.3
,,,,,,,,,,,,
,,,,,,,,,,,,
"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">Basketball-Reference.com</a>: <a href=""https://www.basketball-reference.com/leagues/NBA_2015_advanced.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#advanced_stats"">View Original Table</a><br>Generated 5/20/2020.",,,,,,,,,,,,